122,47.45,49.03,49.62,50.38,53.55,55.28,57.81
123,47.80,49.40,49.99,50.74,53.93,55.68,58.21
124,48.15,49.76,50.36,51.09,54.31,56.09,58.61
125,48.50,50.12,50.74,51.44,54.69,56.49,59.01
126,48.85,50.48,51.11,51.79,55.08,56.89,59.42
127,49.20,50.84,51.48,52.14,55.46,57.29,59.82
128,49.55,51.20,51.85,52.49,55.84,57.69,60.22
129,49.90,51.56,52.22,52.84,56.22,58.10,60.62
130,50.25,51.92,52.59,53.19,56.60,58.50,61.02
131,50.60,52.28,52.96,53.54,56.98,58.90,61.43
132,50.95,52.64,53.33,53.89,57.36,59.30,61.83
133,51.30,53.00,53.70,54.24,57.75,59.71,62.23
134,51.65,53.36,54.08,54.59,58.13,60.11,62.63
135,52.00,53.73,54.45,54.94,58.51,60.51,63.04
136,52.35,54.09,54.82,55.29,58.89,60.91,63.44
137,52.70,54.45,55.19,55.64,59.27,61.31,63.84
138,53.06,54.81,55.56,55.99,59.65,61.72,64.24
139,53.41,55.17,55.93,56.34,60.04,62.12,64.64
140,53.76,55.53,56.30,56.69,60.42,62.52,65.05
141,54.11,55.89,56.67,57.05,60.80,62.92,65.45
142,54.46,56.25,57.05,57.40,61.18,63.32,65.85
143,54.81,56.61,57.42,57.75,61.56,63.73,66.25
144,55.16,56.97,57.79,58.10,61.94,64.13,66.65
145,55.51,57.33,58.16,58.45,62.32,64.53,67.06
146,55.86,57.69,58.53,58.80,62.71,64.93,67.46
147,56.21,58.06,58.90,59.15,63.09,65.33,67.86
148,56.56,58.42,59.27,59.50,63.47,65.74,68.26
149,56.91,58.78,59.64,59.85,63.85,66.14,68.66
150,57.26,59.14,60.01,60.20,64.23,66.54,69.07
