49,23.40,28.00,33.80,39.10,48.90,53.50,58.70
50,23.80,28.50,34.40,39.80,49.90,54.60,59.80
51,24.20,29.00,35.00,40.50,50.80,55.60,60.90
52,24.60,29.40,35.60,41.20,51.70,56.60,62.00
53,25.00,29.90,36.20,41.90,52.50,57.60,63.10
54,25.40,30.40,36.80,42.60,53.40,58.60,64.30
55,25.80,30.90,37.40,43.30,54.40,59.70,65.50
56,26.20,31.40,38.00,44.00,55.30,60.70,66.60
57,26.60,31.90,38.60,44.70,56.30,61.80,67.80
58,27.00,32.40,39.20,45.40,57.20,62.80,68.90
59,27.40,32.90,39.80,46.10,58.20,63.90,70.10
60,27.80,33.40,40.40,46.80,59.10,64.90,71.30
61,28.20,33.90,41.00,47.50,60.10,66.00,72.50
62,28.60,34.40,41.60,48.20,61.00,67.00,73.70
63,29.00,34.90,42.20,48.90,61.90,67.90,74.80
64,29.40,35.30,42.80,49.60,62.90,69.00,75.90
65,29.80,35.80,43.40,50.30,63.80,69.90,77.00
66,30.30,36.30,44.00,51.00,64.80,71.00,78.10
67,30.70,36.80,44.60,51.70,65.70,72.00,79.20
68,31.10,37.30,45.20,52.40,66.70,73.10,80.30
69,31.50,37.80,45.80,53.10,67.50,74.00,81.30
70,31.90,38.30,46.40,53.80,68.30,75.00,82.40
71,32.30,38.80,47.00,54.50,69.30,76.00,83.60
72,32.70,39.30,47.60,55.20,70.30,77.10,84.70
73,33.10,39.80,48.20,55.90,71.20,78.00,85.80
74,33.50,40.30,48.80,56.60,72.10,79.00,86.90
75,33.90,40.80,49.40,57.30,73.00,80.00,88.00
76,34.30,41.30,50.00,58.00,73.90,81.00,89.10
77,34.70,41.80,50.70,58.70,74.80,82.10,90.20
78,35.10,42.30,51.30,59.40,75.70,83.10,91.40
79,35.50,42.80,51.90,60.20,76.60,84.00,92.50
80,35.90,43.20,52.50,61.00,77.50,84.90,93.60
81,36.30,43.70,53.10,61.70,78.30,86.00,94.60
82,36.70,44.20,53.70,62.40,79.10,87.00,95.80
83,37.10,44.70,54.30,63.10,80.10,88.00,96.90
84,37.50,45.20,54.90,63.80,81.00,89.00,98.00
85,37.90,45.70,55.50,64.50,81.80,89.90,99.00
86,38.30,46.20,56.10,65.20,82.80,91.00,100.20
87,38.70,46.70,56.70,65.90,83.60,92.00,101.30
88,39.10,47.20,57.30,66.60,84.50,93.00,102.50
89,39.50,47.70,57.90,67.30,85.40,94.10,103.50
90,39.90,48.20,58.50,68.00,86.40,95.10,104.70
91,40.30,48.60,59.10,68.70,87.20,96.10,105.80
92,40.70,49.10,59.70,69.50,88.10,97.10,106.90
93,41.10,49.60,60.30,70.20,89.00,98.10,108.00
94,41.50,50.10,61.00,70.90,89.90,99.10,109.10
95,41.90,50.60,61.60,71.60,90.90,100.20,110.20
96,42.30,51.10,62.20,72.30,91.80,101.10,111.30
97,42.70,51.60,62.80,73.00,92.70,102.10,112.40
98,43.10,52.10,63.40,73.70,93.70,103.10,113.50
99,43.50,52.60,64.00,74.40,94.50,104.00,114.50
100,44.00,53.10,64.70,75.10,95.40,105.00,115.60
101,44.40,53.50,65.30,75.80,96.30,105.90,116.70
102,44.80,54.00,65.90,76.50,97.30,107.00,117.90
103,45.20,54.50,66.50,77.20,98.10,108.00,119.10
104,45.60,55.00,67.10,77.90,98.90,108.90,120.10
105,46.00,55.50,67.70,78.60,99.90,110.00,121.20
106,46.40,56.00,68.30,79.30,100.70,111.00,122.30
107,46.80,56.50,68.90,80.00,101.70,112.10,123.50
108,47.20,57.00,69.50,80.70,102.60,113.00,124.60
109,47.60,57.50,70.10,81.40,103.50,114.00,125.70
110,48.00,58.00,70.70,82.10,104.50,115.10,126.80
111,48.40,58.50,71.30,82.80,105.40,116.00,128.00
112,48.80,59.00,71.90,83.50,106.30,117.00,129.10
113,49.20,59.40,72.50,84.30,107.20,118.00,130.20
114,49.60,59.90,73.10,85.00,108.20,119.00,131.30
115,50.00,60.40,73.70,85.70,109.00,119.90,132.30
116,50.40,61.00,74.30,86.40,109.90,120.80,133.40
117,50.80,61.50,74.90,87.10,110.90,121.90,134.50
118,51.20,62.00,75.50,87.80,111.70,122.90,135.60
119,51.60,62.40,76.10,88.50,112.70,123.90,136.70
120,52.00,62.90,76.70,89.20,113.60,124.90,137.80
121,52.40,63.40,77.30,89.90,114.50,125.80,138.90
122,52.80,63.90,77.90,90.60,115.40,126.70,139.90
123,53.20,64.40,78.50,91.30,116.30,127.70,141.10
124,53.60,64.90,79.10,92.00,117.20,128.70,142.20
125,54.00,65.40,79.70,92.70,118.10,129.60,143.30
126,54.40,65.90,80.30,93.50,119.10,130.70,144.40
127,54.80,66.40,80.90,94.20,120.00,131.60,145.50
128,55.20,66.90,81.50,94.90,120.80,132.50,146.50
129,55.60,67.40,82.10,95.60,121.80,133.60,147.70
130,56.00,67.90,82.70,96.30,122.70,134.50,148.80
131,56.40,68.30,83.30,97.00,123.60,135.50,150.00
132,56.80,68.80,83.90,97.70,124.50,136.50,151.10
133,57.20,69.30,84.50,98.40,125.30,137.40,152.10
134,57.60,69.80,85.10,99.10,126.20,138.40,153.20
135,58.00,70.30,85.70,99.80,127.10,139.40,154.40
136,58.40,70.80,86.30,100.50,128.00,140.40,155.50
137,58.80,71.30,86.90,101.30,128.90,141.40,156.60
138,59.20,71.80,87.50,102.00,129.80,142.40,157.60
139,59.60,72.30,88.10,102.70,130.70,143.40,158.80
140,60.00,72.80,88.70,103.40,131.50,144.40,159.90
141,60.50,73.30,89.30,104.10,132.50,145.40,161.00
142,60.90,73.80,89.90,104.80,133.40,146.40,162.10
143,61.30,74.20,90.50,105.50,134.30,147.40,163.20
144,61.70,74.70,91.10,106.20,135.10,148.30,164.30
145,62.10,75.20,91.70,106.90,136.00,149.30,165.30
146,62.50,75.70,92.30,107.60,136.90,150.40,166.50
147,62.90,76.20,92.90,108.30,137.80,151.30,167.50
148,63.30,76.70,93.50,109.00,138.80,152.40,168.70
149,63.70,77.20,94.10,109.70,139.60,153.30,169.80
150,64.10,77.70,94.70,110.40,140.40,154.40,171.00
