74,46.50,55.20,69.20,86.30,111.60,120.80,124.40,124.70,124.70,135.70
75,47.20,55.90,70.20,87.40,112.90,122.10,126.00,126.30,126.30,137.30
76,47.80,56.50,71.00,88.40,114.20,123.60,127.50,127.80,127.80,138.80
77,48.50,57.20,71.80,89.50,115.70,125.20,129.10,129.40,129.40,140.40
78,49.00,57.90,72.80,90.70,117.10,126.70,130.60,130.90,130.90,141.90
79,49.70,58.60,73.80,92.00,118.60,128.30,132.20,132.50,132.50,143.50
80,50.30,59.30,74.80,93.30,120.00,129.90,133.80,134.10,134.10,145.10
81,50.80,60.00,75.60,94.40,121.50,131.40,135.30,135.50,135.50,146.50
82,51.30,60.70,76.40,95.40,122.80,133.00,136.90,137.10,137.10,148.10
83,51.80,61.40,77.40,96.40,124.10,134.50,138.50,138.70,138.70,149.70
84,52.50,62.10,78.20,97.50,125.40,136.00,140.00,140.20,140.20,151.20
85,53.10,62.80,79.20,98.70,126.70,137.40,141.60,141.80,141.80,152.80
86,53.60,63.40,80.20,100.00,128.00,138.70,143.10,143.30,143.30,154.30
87,54.10,64.10,81.00,101.10,129.50,140.20,144.60,144.80,144.80,155.80
88,54.80,64.80,81.70,102.10,130.90,141.70,146.20,146.40,146.40,157.40
89,55.50,65.50,82.50,103.10,132.20,143.30,147.80,148.00,148.00,159.00
90,56.10,66.10,83.40,104.10,133.70,144.90,149.50,149.70,149.70,160.70
91,56.70,66.90,84.20,105.30,135.20,146.50,151.10,151.30,151.30,162.30
92,57.40,67.60,85.00,106.40,136.60,148.00,152.70,152.90,152.90,163.90
93,57.90,68.30,85.80,107.50,138.10,149.50,154.20,154.40,154.40,165.40
94,58.40,68.90,86.80,108.50,139.50,151.00,155.80,156.00,156.00,167.00
95,58.90,69.60,87.80,109.50,140.80,152.50,157.30,157.50,157.50,168.50
96,59.40,70.20,88.80,110.60,142.10,154.10,158.90,159.10,159.10,170.10
97,60.10,70.90,89.60,111.60,143.40,155.60,160.40,160.60,160.60,171.60
98,60.70,71.50,90.40,112.60,144.70,156.90,161.70,161.90,161.90,172.90
99,61.20,72.00,91.10,113.70,146.00,158.30,163.20,163.40,163.40,174.40
100,61.70,72.70,91.90,114.70,147.30,159.60,164.50,164.70,164.70,175.70
101,62.40,73.50,92.90,115.70,148.60,161.10,166.00,166.20,166.20,177.20
102,62.90,74.30,93.70,116.80,150.10,162.60,167.60,167.80,167.80,178.80
103,63.40,74.90,94.40,117.80,151.60,164.10,169.10,169.30,169.30,180.30
104,63.90,75.60,95.20,118.80,153.10,165.60,170.60,170.80,170.80,181.80
105,64.40,76.10,96.00,119.90,154.70,167.20,172.20,172.40,172.40,183.40
106,64.90,76.80,96.80,121.10,156.30,168.90,173.90,174.10,174.10,185.10
107,65.60,77.60,97.80,122.20,157.70,170.60,175.60,175.80,175.80,186.80
108,66.20,78.30,98.70,123.40,159.20,172.10,177.20,177.40,177.40,188.40
109,66.70,78.90,99.50,124.50,160.70,173.60,178.70,178.90,178.90,189.90
110,67.40,79.60,100.30,125.50,162.10,175.10,180.20,180.40,180.40,191.40
111,67.90,80.40,101.30,126.60,163.60,176.70,181.80,182.00,182.00,193.00
112,68.40,81.20,102.10,127.80,165.20,178.30,183.40,183.60,183.60,194.60
113,69.10,81.90,103.10,128.90,166.60,179.80,185.10,185.30,185.30,196.30
114,69.90,82.70,103.90,130.10,167.90,181.50,186.80,187.00,187.00,198.00
115,70.50,83.50,104.90,131.20,169.20,183.20,188.50,188.70,188.70,199.70
116,71.20,84.20,105.90,132.20,170.70,184.70,190.00,190.20,190.20,201.20
117,71.70,84.90,106.70,133.30,172.20,186.20,191.70,191.90,191.90,202.90
118,72.30,85.60,107.70,134.50,173.60,187.60,193.20,193.40,193.40,204.40
119,73.00,86.30,108.50,135.80,174.90,189.20,194.80,195.00,195.00,206.00
120,73.50,87.00,109.30,136.90,176.40,190.80,196.40,196.60,196.60,207.60
121,74.00,87.80,110.30,137.90,177.90,192.30,198.10,198.30,198.30,209.30
122,74.70,88.50,111.30,138.90,179.50,193.90,199.70,199.90,199.90,210.90
123,75.30,89.10,112.10,140.00,180.90,195.70,201.50,201.70,201.70,212.70
124,76.00,89.80,113.10,141.20,182.20,197.30,203.30,203.50,203.50,214.50
125,76.70,90.60,114.00,142.50,183.70,199.10,205.10,205.30,205.30,216.30
126,77.30,91.40,115.00,143.60,185.20,200.70,206.70,206.90,206.90,217.90
127,77.80,92.00,116.00,144.60,186.60,202.20,208.20,208.40,208.40,219.40
128,78.50,92.70,117.00,145.60,187.90,203.80,209.80,210.00,210.00,221.00
129,79.00,93.40,117.80,146.70,189.20,205.30,211.30,211.50,211.50,222.50
130,79.60,94.20,118.60,147.90,190.70,206.90,213.10,213.30,213.30,224.30
131,80.30,95.00,119.60,149.20,192.20,208.50,214.70,214.90,214.90,225.90
132,80.80,95.70,120.40,150.30,193.60,210.00,216.50,216.70,216.70,227.70
133,81.40,96.50,121.20,151.30,195.10,211.60,218.10,218.30,218.30,229.30
134,82.10,97.30,122.20,152.50,196.60,213.30,219.80,220.00,220.00,231.00
135,82.60,97.90,123.20,153.60,198.20,215.00,221.50,221.70,221.70,232.70
136,83.10,98.60,124.20,154.80,199.60,216.50,223.00,223.20,223.20,234.20
137,83.80,99.30,125.00,155.90,200.90,218.10,224.60,224.80,224.80,235.80
138,84.30,100.10,125.80,157.00,202.20,219.70,226.30,226.50,226.50,237.50
139,84.90,100.80,126.80,158.20,203.70,221.20,227.80,228.00,228.00,239.00
140,85.60,101.60,127.60,159.30,205.20,223.00,229.60,229.80,229.80,240.80
141,86.30,102.30,128.60,160.50,206.80,224.60,231.20,231.40,231.40,242.40
142,86.90,102.90,129.60,161.80,208.20,226.20,232.90,233.10,233.10,244.10
143,87.60,103.60,130.40,163.00,209.50,227.70,234.40,234.60,234.60,245.60
144,88.10,104.40,131.40,164.00,211.00,229.30,236.00,236.20,236.20,247.20
145,88.70,105.10,132.40,165.00,212.50,230.80,237.60,237.80,237.80,248.80
146,89.40,105.80,133.20,166.00,213.90,232.40,239.40,239.60,239.60,250.60
147,90.10,106.50,134.00,167.00,215.40,234.00,241.00,241.20,241.20,252.20
148,90.90,107.30,135.00,168.10,216.90,235.50,242.80,243.00,243.00,254.00
149,91.50,108.00,136.00,169.30,218.50,237.30,244.60,244.80,244.80,255.80
150,92.00,108.70,136.80,170.60,220.00,238.90,246.50,246.70,246.70,257.70
