122,54.3,70.1,85.5,101.3,132.6,145.3,160.6,1.15
123,54.7,70.6,86.1,102.1,133.6,146.4,161.9,1.15
124,55.1,71.1,86.7,102.9,134.6,147.5,163.2,1.15
125,55.5,71.6,87.3,103.7,135.7,148.6,164.5,1.15
126,55.9,72.1,87.9,104.5,136.8,149.8,165.8,1.15
127,56.3,72.6,88.5,105.3,137.9,151,167.1,1.15
128,56.8,73.1,89.1,106.1,139,152.2,168.4,1.15
129,57.2,73.6,89.7,106.9,140.1,153.4,169.7,1.15
130,57.6,74.1,90.4,107.7,141.2,154.6,171,1.15
131,58,74.7,91.1,108.5,142.2,155.8,172.3,1.15
132,58.4,75.3,91.8,109.3,143.2,157,173.6,1.15
133,58.8,75.9,92.5,110.1,144.2,158.2,174.9,1.15
134,59.3,76.5,93.2,110.9,145.2,159.4,176.2,1.15
135,59.8,77.1,93.9,111.7,146.2,160.6,177.5,1.15
136,60.2,77.7,94.6,112.5,147.2,161.8,178.8,1.15
137,60.6,78.3,95.3,113.3,148.2,163,180.1,1.15
138,61,78.9,96,114.1,149.2,164.2,181.4,1.15
139,61.4,79.5,96.7,114.9,150.2,165.4,182.7,1.15
140,61.8,80.1,97.4,115.7,151.2,166.6,184,1.15
141,62.3,80.6,98.1,116.5,152.2,167.8,185.3,1.15
142,62.7,81.1,98.8,117.3,153.2,169,186.6,1.15
143,63.1,81.6,99.4,118.1,154.2,170.2,187.9,1.15
144,63.5,82.1,100,118.9,155.2,171.4,189.2,1.15
145,63.9,82.6,100.6,119.7,156.2,172.6,190.5,1.15
146,64.3,83.1,101.2,120.5,157.2,173.8,191.8,1.15
147,64.7,83.6,101.8,121.3,158.2,175,193.1,1.15
148,65.2,84.1,102.4,122.1,159.2,176.2,194.4,1.15
149,65.7,84.6,103,122.9,160.2,177.4,195.7,1.15
150,66.2,85.1,103.6,123.7,161.2,178.6,197,1.15
