81,34.05,35.94,36.39,37.54,40.32,41.74,44.55,1.15
82,34.62,36.45,36.89,38,40.78,42.2,45,1.15
83,35.14,36.94,37.38,38.46,41.24,42.66,45.45,1.15
84,35.6,37.43,37.87,38.92,41.7,43.12,45.9,1.15
85,36.06,37.9,38.34,39.38,42.16,43.58,46.35,1.15
86,36.52,38.36,38.81,39.83,42.62,44.04,46.8,1.15
87,36.98,38.82,39.28,40.28,43.08,44.5,47.25,1.15
88,37.44,39.28,39.74,40.73,43.54,44.96,47.71,1.15
89,37.9,39.74,40.2,41.18,44,45.42,48.17,1.15
90,38.36,40.2,40.66,41.63,44.46,45.88,48.63,1.15
91,38.82,40.66,41.11,42.09,44.91,46.34,49.09,1.15
92,39.28,41.12,41.55,42.55,45.36,46.8,49.55,1.15
93,39.74,41.58,41.99,43.01,45.81,47.26,50.01,1.15
94,40.19,42.04,42.42,43.47,46.26,47.71,50.47,1.15
95,40.64,42.48,42.84,43.93,46.71,48.16,50.93,1.15
96,41.09,42.89,43.26,44.39,47.16,48.61,51.39,1.15
97,41.54,43.29,43.68,44.85,47.61,49.06,51.85,1.15
98,41.99,43.69,44.1,45.3,48.06,49.51,52.31,1.15
99,42.44,44.09,44.52,45.75,48.51,49.96,52.77,1.15
100,42.89,44.49,44.94,46.19,48.96,50.41,53.23,1.15
101,43.29,44.89,45.35,46.59,49.41,50.86,53.68,1.15
102,43.69,45.29,45.76,46.99,49.86,51.31,54.13,1.15
103,44.09,45.69,46.17,47.39,50.3,51.76,54.58,1.15
104,44.49,46.09,46.58,47.79,50.73,52.21,55.03,1.15
105,44.89,46.49,46.99,48.19,51.15,52.66,55.48,1.15
106,45.29,46.89,47.4,48.58,51.57,53.11,55.93,1.15
107,45.69,47.29,47.81,48.97,51.99,53.56,56.38,1.15
108,46.08,47.69,48.22,49.36,52.41,54.01,56.83,1.15
109,46.47,48.09,48.63,49.75,52.83,54.46,57.28,1.15
110,46.86,48.49,49.04,50.14,53.25,54.91,57.73,1.15
111,47.25,48.89,49.45,50.53,53.67,55.35,58.17,1.15
112,47.64,49.29,49.86,50.92,54.09,55.79,58.61,1.15
113,48.03,49.69,50.27,51.31,54.51,56.23,59.05,1.15
114,48.42,50.09,50.68,51.7,54.93,56.67,59.49,1.15
115,48.81,50.49,51.09,52.09,55.35,57.11,59.93,1.15
116,49.2,50.89,51.5,52.48,55.77,57.55,60.37,1.15
117,49.59,51.29,51.91,52.87,56.19,57.99,60.81,1.15
118,49.98,51.69,52.32,53.26,56.61,58.43,61.25,1.15
119,50.37,52.09,52.73,53.65,57.03,58.88,61.69,1.15
120,50.76,52.49,53.14,54.04,57.45,59.33,62.13,1.15
121,51.15,52.89,53.55,54.43,57.87,59.78,62.58,1.15
122,51.54,53.29,53.96,54.82,58.29,60.23,63.03,1.15
123,51.93,53.69,54.37,55.21,58.71,60.68,63.48,1.15
124,52.32,54.09,54.78,55.6,59.13,61.13,63.93,1.15
125,52.71,54.49,55.19,55.99,59.55,61.58,64.38,1.15
126,53.1,54.89,55.6,56.38,59.98,62.03,64.83,1.15
127,53.49,55.29,56.01,56.77,60.41,62.48,65.28,1.15
128,53.88,55.69,56.42,57.16,60.84,62.93,65.73,1.15
129,54.27,56.09,56.83,57.55,61.27,63.38,66.18,1.15
130,54.66,56.49,57.24,57.94,61.7,63.83,66.63,1.15
131,55.05,56.89,57.65,58.33,62.13,64.28,67.08,1.15
132,55.44,57.29,58.06,58.72,62.56,64.73,67.53,1.15
133,55.83,57.69,58.47,59.11,62.99,65.18,67.98,1.15
134,56.22,58.09,58.88,59.5,63.42,65.63,68.43,1.15
135,56.61,58.49,59.29,59.89,63.85,66.08,68.88,1.15
136,57,58.89,59.7,60.28,64.28,66.53,69.33,1.15
137,57.39,59.29,60.11,60.67,64.71,66.98,69.78,1.15
138,57.78,59.69,60.52,61.06,65.14,67.43,70.23,1.15
139,58.17,60.09,60.93,61.45,65.57,67.88,70.68,1.15
140,58.56,60.49,61.34,61.84,66,68.33,71.13,1.15
141,58.95,60.89,61.75,62.23,66.43,68.78,71.58,1.15
142,59.34,61.29,62.16,62.62,66.86,69.23,72.03,1.15
143,59.73,61.69,62.57,63.01,67.29,69.68,72.48,1.15
144,60.12,62.09,62.98,63.4,67.72,70.13,72.93,1.15
145,60.51,62.49,63.39,63.79,68.15,70.58,73.38,1.15
146,60.9,62.89,63.8,64.18,68.58,71.03,73.83,1.15
147,61.29,63.29,64.21,64.57,69.01,71.48,74.28,1.15
148,61.68,63.69,64.62,64.96,69.44,71.93,74.73,1.15
149,62.07,64.09,65.03,65.35,69.87,72.38,75.18,1.15
150,62.46,64.49,65.44,65.74,70.3,72.83,75.63,1.15
