401,521.3,673.68,954.38,1130.82,1211.02,1279.19,1327.31
402,522.6,675.36,956.76,1133.64,1214.04,1282.38,1330.62
403,523.9,677.04,959.14,1136.46,1217.06,1285.57,1333.93
404,525.2,678.72,961.52,1139.28,1220.08,1288.76,1337.24
405,526.5,680.4,963.9,1142.1,1223.1,1291.95,1340.55
406,527.8,682.08,966.28,1144.92,1226.12,1295.14,1343.86
407,529.1,683.76,968.66,1147.74,1229.14,1298.33,1347.17
408,530.4,685.44,971.04,1150.56,1232.16,1301.52,1350.48
409,531.7,687.12,973.42,1153.38,1235.18,1304.71,1353.79
410,533,688.8,975.8,1156.2,1238.2,1307.9,1357.1
411,534.3,690.48,978.18,1159.02,1241.22,1311.09,1360.41
412,535.6,692.16,980.56,1161.84,1244.24,1314.28,1363.72
413,536.9,693.84,982.94,1164.66,1247.26,1317.47,1367.03
414,538.2,695.52,985.32,1167.48,1250.28,1320.66,1370.34
415,539.5,697.2,987.7,1170.3,1253.3,1323.85,1373.65
416,540.8,698.88,990.08,1173.12,1256.32,1327.04,1376.96
417,542.1,700.56,992.46,1175.94,1259.34,1330.23,1380.27
418,543.4,702.24,994.84,1178.76,1262.36,1333.42,1383.58
419,544.7,703.92,997.22,1181.58,1265.38,1336.61,1386.89
420,546,705.6,999.6,1184.4,1268.4,1339.8,1390.2
421,547.3,707.28,1001.98,1187.22,1271.42,1342.99,1393.51
422,548.6,708.96,1004.36,1190.04,1274.44,1346.18,1396.82
423,549.9,710.64,1006.74,1192.86,1277.46,1349.37,1400.13
424,551.2,712.32,1009.12,1195.68,1280.48,1352.56,1403.44
425,552.5,714,1011.5,1198.5,1283.5,1355.75,1406.75
426,553.8,715.68,1013.88,1201.32,1286.52,1358.94,1410.06
427,555.1,717.36,1016.26,1204.14,1289.54,1362.13,1413.37
428,556.4,719.04,1018.64,1206.96,1292.56,1365.32,1416.68
429,557.7,720.72,1021.02,1209.78,1295.58,1368.51,1419.99
430,559,722.4,1023.4,1212.6,1298.6,1371.7,1423.3
431,560.3,724.08,1025.78,1215.42,1301.62,1374.89,1426.61
432,561.6,725.76,1028.16,1218.24,1304.64,1378.08,1429.92
433,562.9,727.44,1030.54,1221.06,1307.66,1381.27,1433.23
434,564.2,729.12,1032.92,1223.88,1310.68,1384.46,1436.54
435,565.5,730.8,1035.3,1226.7,1313.7,1387.65,1439.85
436,566.8,732.48,1037.68,1229.52,1316.72,1390.84,1443.16
437,568.1,734.16,1040.06,1232.34,1319.74,1394.03,1446.47
438,569.4,735.84,1042.44,1235.16,1322.76,1397.22,1449.78
439,570.7,737.52,1044.82,1237.98,1325.78,1400.41,1453.09
440,572,739.2,1047.2,1240.8,1328.8,1403.6,1456.4
441,573.3,740.88,1049.58,1243.62,1331.82,1406.79,1459.71
442,574.6,742.56,1051.96,1246.44,1334.84,1409.98,1463.02
443,575.9,744.24,1054.34,1249.26,1337.86,1413.17,1466.33
444,577.2,745.92,1056.72,1252.08,1340.88,1416.36,1469.64
445,578.5,747.6,1059.1,1254.9,1343.9,1419.55,1472.95
446,579.8,749.28,1061.48,1257.72,1346.92,1422.74,1476.26
447,581.1,750.96,1063.86,1260.54,1349.94,1425.93,1479.57
448,582.4,752.64,1066.24,1263.36,1352.96,1429.12,1482.88
449,583.7,754.32,1068.62,1266.18,1355.98,1432.31,1486.19
450,585,756,1071,1269,1359,1435.5,1489.5
451,586.3,757.68,1073.38,1271.82,1362.02,1438.69,1492.81
452,587.6,759.36,1075.76,1274.64,1365.04,1441.88,1496.12
453,588.9,761.04,1078.14,1277.46,1368.06,1445.07,1499.43
454,590.2,762.72,1080.52,1280.28,1371.08,1448.26,1502.74
455,591.5,764.4,1082.9,1283.1,1374.1,1451.45,1506.05
456,592.8,766.08,1085.28,1285.92,1377.12,1454.64,1509.36
457,594.1,767.76,1087.66,1288.74,1380.14,1457.83,1512.67
458,595.4,769.44,1090.04,1291.56,1383.16,1461.02,1515.98
459,596.7,771.12,1092.42,1294.38,1386.18,1464.21,1519.29
460,598,772.8,1094.8,1297.2,1389.2,1467.4,1522.6
461,599.3,774.48,1097.18,1300.02,1392.22,1470.59,1525.91
462,600.6,776.16,1099.56,1302.84,1395.24,1473.78,1529.22
463,601.9,777.84,1101.94,1305.66,1398.26,1476.97,1532.53
464,603.2,779.52,1104.32,1308.48,1401.28,1480.16,1535.84
465,604.5,781.2,1106.7,1311.3,1404.3,1483.35,1539.15
466,605.8,782.88,1109.08,1314.12,1407.32,1486.54,1542.46
467,607.1,784.56,1111.46,1316.94,1410.34,1489.73,1545.77
468,608.4,786.24,1113.84,1319.76,1413.36,1492.92,1549.08
469,609.7,787.92,1116.22,1322.58,1416.38,1496.11,1552.39
470,611,789.6,1118.6,1325.4,1419.4,1499.3,1555.7
471,612.3,791.28,1120.98,1328.22,1422.42,1502.49,1559.01
472,613.6,792.96,1123.36,1331.04,1425.44,1505.68,1562.32
473,614.9,794.64,1125.74,1333.86,1428.46,1508.87,1565.63
474,616.2,796.32,1128.12,1336.68,1431.48,1512.06,1568.94
475,617.5,798,1130.5,1339.5,1434.5,1515.25,1572.25
476,618.8,799.68,1132.88,1342.32,1437.52,1518.44,1575.56
477,620.1,801.36,1135.26,1345.14,1440.54,1521.63,1578.87
478,621.4,803.04,1137.64,1347.96,1443.56,1524.82,1582.18
479,622.7,804.72,1140.02,1350.78,1446.58,1528.01,1585.49
480,624,806.4,1142.4,1353.6,1449.6,1531.2,1588.8
481,625.3,808.08,1144.78,1356.42,1452.62,1534.39,1592.11
482,626.6,809.76,1147.16,1359.24,1455.64,1537.58,1595.42
483,627.9,811.44,1149.54,1362.06,1458.66,1540.77,1598.73
484,629.2,813.12,1151.92,1364.88,1461.68,1543.96,1602.04
485,630.5,814.8,1154.3,1367.7,1464.7,1547.15,1605.35
486,631.8,816.48,1156.68,1370.52,1467.72,1550.34,1608.66
487,633.1,818.16,1159.06,1373.34,1470.74,1553.53,1611.97
488,634.4,819.84,1161.44,1376.16,1473.76,1556.72,1615.28
489,635.7,821.52,1163.82,1378.98,1476.78,1559.91,1618.59
490,637,823.2,1166.2,1381.8,1479.8,1563.1,1621.9
491,638.3,824.88,1168.58,1384.62,1482.82,1566.29,1625.21
492,639.6,826.56,1170.96,1387.44,1485.84,1569.48,1628.52
493,640.9,828.24,1173.34,1390.26,1488.86,1572.67,1631.83
494,642.2,829.92,1175.72,1393.08,1491.88,1575.86,1635.14
495,643.5,831.6,1178.1,1395.9,1494.9,1579.05,1638.45
496,644.8,833.28,1180.48,1398.72,1497.92,1582.24,1641.76
497,646.1,834.96,1182.86,1401.54,1500.94,1585.43,1645.07
498,647.4,836.64,1185.24,1404.36,1503.96,1588.62,1648.38
499,648.7,838.32,1187.62,1407.18,1506.98,1591.81,1651.69
500,620,780,1140,1350,1455,1540,1595
501,621.24,781.56,1142.28,1352.7,1457.91,1543.08,1598.19
502,622.48,783.12,1144.56,1355.4,1460.82,1546.16,1601.38
503,623.72,784.68,1146.84,1358.1,1463.73,1549.24,1604.57
504,624.96,786.24,1149.12,1360.8,1466.64,1552.32,1607.76
505,626.2,787.8,1151.4,1363.5,1469.55,1555.4,1610.95
506,627.44,789.36,1153.68,1366.2,1472.46,1558.48,1614.14
507,628.68,790.92,1155.96,1368.9,1475.37,1561.56,1617.33
508,629.92,792.48,1158.24,1371.6,1478.28,1564.64,1620.52
509,631.16,794.04,1160.52,1374.3,1481.19,1567.72,1623.71
510,632.4,795.6,1162.8,1377,1484.1,1570.8,1626.9
511,633.64,797.16,1165.08,1379.7,1487.01,1573.88,1630.09
512,634.88,798.72,1167.36,1382.4,1489.92,1576.96,1633.28
513,636.12,800.28,1169.64,1385.1,1492.83,1580.04,1636.47
514,637.36,801.84,1171.92,1387.8,1495.74,1583.12,1639.66
515,638.6,803.4,1174.2,1390.5,1498.65,1586.2,1642.85
516,639.84,804.96,1176.48,1393.2,1501.56,1589.28,1646.04
517,641.08,806.52,1178.76,1395.9,1504.47,1592.36,1649.23
518,642.32,808.08,1181.04,1398.6,1507.38,1595.44,1652.42
519,643.56,809.64,1183.32,1401.3,1510.29,1598.52,1655.61
520,644.8,811.2,1185.6,1404,1513.2,1601.6,1658.8
521,646.04,812.76,1187.88,1406.7,1516.11,1604.68,1661.99
522,647.28,814.32,1190.16,1409.4,1519.02,1607.76,1665.18
523,648.52,815.88,1192.44,1412.1,1521.93,1610.84,1668.37
524,649.76,817.44,1194.72,1414.8,1524.84,1613.92,1671.56
525,651,819,1197,1417.5,1527.75,1617,1674.75
526,652.24,820.56,1199.28,1420.2,1530.66,1620.08,1677.94
527,653.48,822.12,1201.56,1422.9,1533.57,1623.16,1681.13
528,654.72,823.68,1203.84,1425.6,1536.48,1626.24,1684.32
529,655.96,825.24,1206.12,1428.3,1539.39,1629.32,1687.51
530,657.2,826.8,1208.4,1431,1542.3,1632.4,1690.7
531,658.44,828.36,1210.68,1433.7,1545.21,1635.48,1693.89
532,659.68,829.92,1212.96,1436.4,1548.12,1638.56,1697.08
533,660.92,831.48,1215.24,1439.1,1551.03,1641.64,1700.27
534,662.16,833.04,1217.52,1441.8,1553.94,1644.72,1703.46
535,663.4,834.6,1219.8,1444.5,1556.85,1647.8,1706.65
536,664.64,836.16,1222.08,1447.2,1559.76,1650.88,1709.84
537,665.88,837.72,1224.36,1449.9,1562.67,1653.96,1713.03
538,667.12,839.28,1226.64,1452.6,1565.58,1657.04,1716.22
539,668.36,840.84,1228.92,1455.3,1568.49,1660.12,1719.41
540,669.6,842.4,1231.2,1458,1571.4,1663.2,1722.6
541,670.84,843.96,1233.48,1460.7,1574.31,1666.28,1725.79
542,672.08,845.52,1235.76,1463.4,1577.22,1669.36,1728.98
543,673.32,847.08,1238.04,1466.1,1580.13,1672.44,1732.17
544,674.56,848.64,1240.32,1468.8,1583.04,1675.52,1735.36
545,675.8,850.2,1242.6,1471.5,1585.95,1678.6,1738.55
546,677.04,851.76,1244.88,1474.2,1588.86,1681.68,1741.74
547,678.28,853.32,1247.16,1476.9,1591.77,1684.76,1744.93
548,679.52,854.88,1249.44,1479.6,1594.68,1687.84,1748.12
549,680.76,856.44,1251.72,1482.3,1597.59,1690.92,1751.31
550,682,858,1254,1485,1600.5,1694,1754.5
551,683.24,859.56,1256.28,1487.7,1603.41,1697.08,1757.69
552,684.48,861.12,1258.56,1490.4,1606.32,1700.16,1760.88
553,685.72,862.68,1260.84,1493.1,1609.23,1703.24,1764.07
554,686.96,864.24,1263.12,1495.8,1612.14,1706.32,1767.26
555,688.2,865.8,1265.4,1498.5,1615.05,1709.4,1770.45
556,689.44,867.36,1267.68,1501.2,1617.96,1712.48,1773.64
557,690.68,868.92,1269.96,1503.9,1620.87,1715.56,1776.83
558,691.92,870.48,1272.24,1506.6,1623.78,1718.64,1780.02
559,693.16,872.04,1274.52,1509.3,1626.69,1721.72,1783.21
560,694.4,873.6,1276.8,1512,1629.6,1724.8,1786.4
561,695.64,875.16,1279.08,1514.7,1632.51,1727.88,1789.59
562,696.88,876.72,1281.36,1517.4,1635.42,1730.96,1792.78
563,698.12,878.28,1283.64,1520.1,1638.33,1734.04,1795.97
564,699.36,879.84,1285.92,1522.8,1641.24,1737.12,1799.16
565,700.6,881.4,1288.2,1525.5,1644.15,1740.2,1802.35
566,701.84,882.96,1290.48,1528.2,1647.06,1743.28,1805.54
567,703.08,884.52,1292.76,1530.9,1649.97,1746.36,1808.73
568,704.32,886.08,1295.04,1533.6,1652.88,1749.44,1811.92
569,705.56,887.64,1297.32,1536.3,1655.79,1752.52,1815.11
570,706.8,889.2,1299.6,1539,1658.7,1755.6,1818.3
571,708.04,890.76,1301.88,1541.7,1661.61,1758.68,1821.49
572,709.28,892.32,1304.16,1544.4,1664.52,1761.76,1824.68
573,710.52,893.88,1306.44,1547.1,1667.43,1764.84,1827.87
574,711.76,895.44,1308.72,1549.8,1670.34,1767.92,1831.06
575,713,897,1311,1552.5,1673.25,1771,1834.25
576,714.24,898.56,1313.28,1555.2,1676.16,1774.08,1837.44
577,715.48,900.12,1315.56,1557.9,1679.07,1777.16,1840.63
578,716.72,901.68,1317.84,1560.6,1681.98,1780.24,1843.82
579,717.96,903.24,1320.12,1563.3,1684.89,1783.32,1847.01
580,719.2,904.8,1322.4,1566,1687.8,1786.4,1850.2
581,720.44,906.36,1324.68,1568.7,1690.71,1789.48,1853.39
582,721.68,907.92,1326.96,1571.4,1693.62,1792.56,1856.58
583,722.92,909.48,1329.24,1574.1,1696.53,1795.64,1859.77
584,724.16,911.04,1331.52,1576.8,1699.44,1798.72,1862.96
585,725.4,912.6,1333.8,1579.5,1702.35,1801.8,1866.15
586,726.64,914.16,1336.08,1582.2,1705.26,1804.88,1869.34
587,727.88,915.72,1338.36,1584.9,1708.17,1807.96,1872.53
588,729.12,917.28,1340.64,1587.6,1711.08,1811.04,1875.72
589,730.36,918.84,1342.92,1590.3,1713.99,1814.12,1878.91
590,731.6,920.4,1345.2,1593,1716.9,1817.2,1882.1
591,732.84,921.96,1347.48,1595.7,1719.81,1820.28,1885.29
592,734.08,923.52,1349.76,1598.4,1722.72,1823.36,1888.48
593,735.32,925.08,1352.04,1601.1,1725.63,1826.44,1891.67
594,736.56,926.64,1354.32,1603.8,1728.54,1829.52,1894.86
595,737.8,928.2,1356.6,1606.5,1731.45,1832.6,1898.05
596,739.04,929.76,1358.88,1609.2,1734.36,1835.68,1901.24
597,740.28,931.32,1361.16,1611.9,1737.27,1838.76,1904.43
598,741.52,932.88,1363.44,1614.6,1740.18,1841.84,1907.62
599,742.76,934.44,1365.72,1617.3,1743.09,1844.92,1910.81
600,744,936,1368,1620,1746,1848,1914
601,745.24,937.56,1370.28,1622.7,1748.91,1851.08,1917.19
602,746.48,939.12,1372.56,1625.4,1751.82,1854.16,1920.38
603,747.72,940.68,1374.84,1628.1,1754.73,1857.24,1923.57
604,748.96,942.24,1377.12,1630.8,1757.64,1860.32,1926.76
605,750.2,943.8,1379.4,1633.5,1760.55,1863.4,1929.95
606,751.44,945.36,1381.68,1636.2,1763.46,1866.48,1933.14
607,752.68,946.92,1383.96,1638.9,1766.37,1869.56,1936.33
608,753.92,948.48,1386.24,1641.6,1769.28,1872.64,1939.52
609,755.16,950.04,1388.52,1644.3,1772.19,1875.72,1942.71
610,756.4,951.6,1390.8,1647,1775.1,1878.8,1945.9
611,757.64,953.16,1393.08,1649.7,1778.01,1881.88,1949.09
612,758.88,954.72,1395.36,1652.4,1780.92,1884.96,1952.28
613,760.12,956.28,1397.64,1655.1,1783.83,1888.04,1955.47
614,761.36,957.84,1399.92,1657.8,1786.74,1891.12,1958.66
615,762.6,959.4,1402.2,1660.5,1789.65,1894.2,1961.85
616,763.84,960.96,1404.48,1663.2,1792.56,1897.28,1965.04
617,765.08,962.52,1406.76,1665.9,1795.47,1900.36,1968.23
618,766.32,964.08,1409.04,1668.6,1798.38,1903.44,1971.42
619,767.56,965.64,1411.32,1671.3,1801.29,1906.52,1974.61
620,768.8,967.2,1413.6,1674,1804.2,1909.6,1977.8
621,770.04,968.76,1415.88,1676.7,1807.11,1912.68,1980.99
622,771.28,970.32,1418.16,1679.4,1810.02,1915.76,1984.18
623,772.52,971.88,1420.44,1682.1,1812.93,1918.84,1987.37
624,773.76,973.44,1422.72,1684.8,1815.84,1921.92,1990.56
625,775,975,1425,1687.5,1818.75,1925,1993.75
626,776.24,976.56,1427.28,1690.2,1821.66,1928.08,1996.94
627,777.48,978.12,1429.56,1692.9,1824.57,1931.16,2000.13
628,778.72,979.68,1431.84,1695.6,1827.48,1934.24,2003.32
629,779.96,981.24,1434.12,1698.3,1830.39,1937.32,2006.51
630,781.2,982.8,1436.4,1701,1833.3,1940.4,2009.7
631,782.44,984.36,1438.68,1703.7,1836.21,1943.48,2012.89
632,783.68,985.92,1440.96,1706.4,1839.12,1946.56,2016.08
633,784.92,987.48,1443.24,1709.1,1842.03,1949.64,2019.27
634,786.16,989.04,1445.52,1711.8,1844.94,1952.72,2022.46
635,787.4,990.6,1447.8,1714.5,1847.85,1955.8,2025.65
636,788.64,992.16,1450.08,1717.2,1850.76,1958.88,2028.84
637,789.88,993.72,1452.36,1719.9,1853.67,1961.96,2032.03
638,791.12,995.28,1454.64,1722.6,1856.58,1965.04,2035.22
639,792.36,996.84,1456.92,1725.3,1859.49,1968.12,2038.41
640,793.6,998.4,1459.2,1728,1862.4,1971.2,2041.6
641,794.84,999.96,1461.48,1730.7,1865.31,1974.28,2044.79
642,796.08,1001.52,1463.76,1733.4,1868.22,1977.36,2047.98
643,797.32,1003.08,1466.04,1736.1,1871.13,1980.44,2051.17
644,798.56,1004.64,1468.32,1738.8,1874.04,1983.52,2054.36
645,799.8,1006.2,1470.6,1741.5,1876.95,1986.6,2057.55
646,801.04,1007.76,1472.88,1744.2,1879.86,1989.68,2060.74
647,802.28,1009.32,1475.16,1746.9,1882.77,1992.76,2063.93
648,803.52,1010.88,1477.44,1749.6,1885.68,1995.84,2067.12
649,804.76,1012.44,1479.72,1752.3,1888.59,1998.92,2070.31
650,806,1014,1482,1755,1891.5,2002,2073.5
651,807.24,1015.56,1484.28,1757.7,1894.41,2005.08,2076.69
652,808.48,1017.12,1486.56,1760.4,1897.32,2008.16,2079.88
653,809.72,1018.68,1488.84,1763.1,1900.23,2011.24,2083.07
654,810.96,1020.24,1491.12,1765.8,1903.14,2014.32,2086.26
655,812.2,1021.8,1493.4,1768.5,1906.05,2017.4,2089.45
656,813.44,1023.36,1495.68,1771.2,1908.96,2020.48,2092.64
657,814.68,1024.92,1497.96,1773.9,1911.87,2023.56,2095.83
658,815.92,1026.48,1500.24,1776.6,1914.78,2026.64,2099.02
659,817.16,1028.04,1502.52,1779.3,1917.69,2029.72,2102.21
660,818.4,1029.6,1504.8,1782,1920.6,2032.8,2105.4
661,819.64,1031.16,1507.08,1784.7,1923.51,2035.88,2108.59
662,820.88,1032.72,1509.36,1787.4,1926.42,2038.96,2111.78
663,822.12,1034.28,1511.64,1790.1,1929.33,2042.04,2114.97
664,823.36,1035.84,1513.92,1792.8,1932.24,2045.12,2118.16
665,824.6,1037.4,1516.2,1795.5,1935.15,2048.2,2121.35
666,825.84,1038.96,1518.48,1798.2,1938.06,2051.28,2124.54
667,827.08,1040.52,1520.76,1800.9,1940.97,2054.36,2127.73
668,828.32,1042.08,1523.04,1803.6,1943.88,2057.44,2130.92
669,829.56,1043.64,1525.32,1806.3,1946.79,2060.52,2134.11
670,830.8,1045.2,1527.6,1809,1949.7,2063.6,2137.3
671,832.04,1046.76,1529.88,1811.7,1952.61,2066.68,2140.49
672,833.28,1048.32,1532.16,1814.4,1955.52,2069.76,2143.68
673,834.52,1049.88,1534.44,1817.1,1958.43,2072.84,2146.87
674,835.76,1051.44,1536.72,1819.8,1961.34,2075.92,2150.06
675,837,1053,1539,1822.5,1964.25,2079,2153.25
676,838.24,1054.56,1541.28,1825.2,1967.16,2082.08,2156.44
677,839.48,1056.12,1543.56,1827.9,1970.07,2085.16,2159.63
678,840.72,1057.68,1545.84,1830.6,1972.98,2088.24,2162.82
679,841.96,1059.24,1548.12,1833.3,1975.89,2091.32,2166.01
680,843.2,1060.8,1550.4,1836,1978.8,2094.4,2169.2
681,844.44,1062.36,1552.68,1838.7,1981.71,2097.48,2172.39
682,845.68,1063.92,1554.96,1841.4,1984.62,2100.56,2175.58
683,846.92,1065.48,1557.24,1844.1,1987.53,2103.64,2178.77
684,848.16,1067.04,1559.52,1846.8,1990.44,2106.72,2181.96
685,849.4,1068.6,1561.8,1849.5,1993.35,2109.8,2185.15
686,850.64,1070.16,1564.08,1852.2,1996.26,2112.88,2188.34
687,851.88,1071.72,1566.36,1854.9,1999.17,2115.96,2191.53
688,853.12,1073.28,1568.64,1857.6,2002.08,2119.04,2194.72
689,854.36,1074.84,1570.92,1860.3,2004.99,2122.12,2197.91
690,855.6,1076.4,1573.2,1863,2007.9,2125.2,2201.1
691,856.84,1077.96,1575.48,1865.7,2010.81,2128.28,2204.29
692,858.08,1079.52,1577.76,1868.4,2013.72,2131.36,2207.48
693,859.32,1081.08,1580.04,1871.1,2016.63,2134.44,2210.67
694,860.56,1082.64,1582.32,1873.8,2019.54,2137.52,2213.86
695,861.8,1084.2,1584.6,1876.5,2022.45,2140.6,2217.05
696,863.04,1085.76,1586.88,1879.2,2025.36,2143.68,2220.24
697,864.28,1087.32,1589.16,1881.9,2028.27,2146.76,2223.43
698,865.52,1088.88,1591.44,1884.6,2031.18,2149.84,2226.62
699,866.76,1090.44,1593.72,1887.3,2034.09,2152.92,2229.81
700,868,1092,1596,1890,2037,2156,2233
701,869.24,1093.56,1598.28,1892.7,2039.91,2159.08,2236.19
702,870.48,1095.12,1600.56,1895.4,2042.82,2162.16,2239.38
703,871.72,1096.68,1602.84,1898.1,2045.73,2165.24,2242.57
704,872.96,1098.24,1605.12,1900.8,2048.64,2168.32,2245.76
705,874.2,1099.8,1607.4,1903.5,2051.55,2171.4,2248.95
706,875.44,1101.36,1609.68,1906.2,2054.46,2174.48,2252.14
707,876.68,1102.92,1611.96,1908.9,2057.37,2177.56,2255.33
708,877.92,1104.48,1614.24,1911.6,2060.28,2180.64,2258.52
709,879.16,1106.04,1616.52,1914.3,2063.19,2183.72,2261.71
710,880.4,1107.6,1618.8,1917,2066.1,2186.8,2264.9
711,881.64,1109.16,1621.08,1919.7,2069.01,2189.88,2268.09
712,882.88,1110.72,1623.36,1922.4,2071.92,2192.96,2271.28
713,884.12,1112.28,1625.64,1925.1,2074.83,2196.04,2274.47
714,885.36,1113.84,1627.92,1927.8,2077.74,2199.12,2277.66
715,886.6,1115.4,1630.2,1930.5,2080.65,2202.2,2280.85
716,887.84,1116.96,1632.48,1933.2,2083.56,2205.28,2284.04
717,889.08,1118.52,1634.76,1935.9,2086.47,2208.36,2287.23
718,890.32,1120.08,1637.04,1938.6,2089.38,2211.44,2290.42
719,891.56,1121.64,1639.32,1941.3,2092.29,2214.52,2293.61
720,892.8,1123.2,1641.6,1944,2095.2,2217.6,2296.8
721,894.04,1124.76,1643.88,1946.7,2098.11,2220.68,2299.99
722,895.28,1126.32,1646.16,1949.4,2101.02,2223.76,2303.18
723,896.52,1127.88,1648.44,1952.1,2103.93,2226.84,2306.37
724,897.76,1129.44,1650.72,1954.8,2106.84,2229.92,2309.56
725,899,1131,1653,1957.5,2109.75,2233,2312.75
726,900.24,1132.56,1655.28,1960.2,2112.66,2236.08,2315.94
727,901.48,1134.12,1657.56,1962.9,2115.57,2239.16,2319.13
728,902.72,1135.68,1659.84,1965.6,2118.48,2242.24,2322.32
729,903.96,1137.24,1662.12,1968.3,2121.39,2245.32,2325.51
730,905.2,1138.8,1664.4,1971,2124.3,2248.4,2328.7
731,906.44,1140.36,1666.68,1973.7,2127.21,2251.48,2331.89
732,907.68,1141.92,1668.96,1976.4,2130.12,2254.56,2335.08
733,908.92,1143.48,1671.24,1979.1,2133.03,2257.64,2338.27
734,910.16,1145.04,1673.52,1981.8,2135.94,2260.72,2341.46
735,911.4,1146.6,1675.8,1984.5,2138.85,2263.8,2344.65
736,912.64,1148.16,1678.08,1987.2,2141.76,2266.88,2347.84
737,913.88,1149.72,1680.36,1989.9,2144.67,2269.96,2351.03
738,915.12,1151.28,1682.64,1992.6,2147.58,2273.04,2354.22
739,916.36,1152.84,1684.92,1995.3,2150.49,2276.12,2357.41
740,917.6,1154.4,1687.2,1998,2153.4,2279.2,2360.6
741,918.84,1155.96,1689.48,2000.7,2156.31,2282.28,2363.79
742,920.08,1157.52,1691.76,2003.4,2159.22,2285.36,2366.98
743,921.32,1159.08,1694.04,2006.1,2162.13,2288.44,2370.17
744,922.56,1160.64,1696.32,2008.8,2165.04,2291.52,2373.36
745,923.8,1162.2,1698.6,2011.5,2167.95,2294.6,2376.55
746,925.04,1163.76,1700.88,2014.2,2170.86,2297.68,2379.74
747,926.28,1165.32,1703.16,2016.9,2173.77,2300.76,2382.93
748,927.52,1166.88,1705.44,2019.6,2176.68,2303.84,2386.12
749,928.76,1168.44,1707.72,2022.3,2179.59,2306.92,2389.31
750,930,1170,1710,2025,2182.5,2310,2392.5
751,931.24,1171.56,1712.28,2027.7,2185.41,2313.08,2395.69
752,932.48,1173.12,1714.56,2030.4,2188.32,2316.16,2398.88
753,933.72,1174.68,1716.84,2033.1,2191.23,2319.24,2402.07
754,934.96,1176.24,1719.12,2035.8,2194.14,2322.32,2405.26
755,936.2,1177.8,1721.4,2038.5,2197.05,2325.4,2408.45
756,937.44,1179.36,1723.68,2041.2,2199.96,2328.48,2411.64
757,938.68,1180.92,1725.96,2043.9,2202.87,2331.56,2414.83
758,939.92,1182.48,1728.24,2046.6,2205.78,2334.64,2418.02
759,941.16,1184.04,1730.52,2049.3,2208.69,2337.72,2421.21
760,942.4,1185.6,1732.8,2052,2211.6,2340.8,2424.4
761,943.64,1187.16,1735.08,2054.7,2214.51,2343.88,2427.59
762,944.88,1188.72,1737.36,2057.4,2217.42,2346.96,2430.78
763,946.12,1190.28,1739.64,2060.1,2220.33,2350.04,2433.97
764,947.36,1191.84,1741.92,2062.8,2223.24,2353.12,2437.16
765,948.6,1193.4,1744.2,2065.5,2226.15,2356.2,2440.35
766,949.84,1194.96,1746.48,2068.2,2229.06,2359.28,2443.54
767,951.08,1196.52,1748.76,2070.9,2231.97,2362.36,2446.73
768,952.32,1198.08,1751.04,2073.6,2234.88,2365.44,2449.92
769,953.56,1199.64,1753.32,2076.3,2237.79,2368.52,2453.11
770,954.8,1201.2,1755.6,2079,2240.7,2371.6,2456.3
771,956.04,1202.76,1757.88,2081.7,2243.61,2374.68,2459.49
772,957.28,1204.32,1760.16,2084.4,2246.52,2377.76,2462.68
773,958.52,1205.88,1762.44,2087.1,2249.43,2380.84,2465.87
774,959.76,1207.44,1764.72,2089.8,2252.34,2383.92,2469.06
775,961,1209,1767,2092.5,2255.25,2387,2472.25
776,962.24,1210.56,1769.28,2095.2,2258.16,2390.08,2475.44
777,963.48,1212.12,1771.56,2097.9,2261.07,2393.16,2478.63
778,964.72,1213.68,1773.84,2100.6,2263.98,2396.24,2481.82
779,965.96,1215.24,1776.12,2103.3,2266.89,2399.32,2485.01
780,967.2,1216.8,1778.4,2106,2269.8,2402.4,2488.2
781,968.44,1218.36,1780.68,2108.7,2272.71,2405.48,2491.39
782,969.68,1219.92,1782.96,2111.4,2275.62,2408.56,2494.58
783,970.92,1221.48,1785.24,2114.1,2278.53,2411.64,2497.77
784,972.16,1223.04,1787.52,2116.8,2281.44,2414.72,2500.96
785,973.4,1224.6,1789.8,2119.5,2284.35,2417.8,2504.15
786,974.64,1226.16,1792.08,2122.2,2287.26,2420.88,2507.34
787,975.88,1227.72,1794.36,2124.9,2290.17,2423.96,2510.53
788,977.12,1229.28,1796.64,2127.6,2293.08,2427.04,2513.72
789,978.36,1230.84,1798.92,2130.3,2295.99,2430.12,2516.91
790,979.6,1232.4,1801.2,2133,2298.9,2433.2,2520.1
791,980.84,1233.96,1803.48,2135.7,2301.81,2436.28,2523.29
792,982.08,1235.52,1805.76,2138.4,2304.72,2439.36,2526.48
793,983.32,1237.08,1808.04,2141.1,2307.63,2442.44,2529.67
794,984.56,1238.64,1810.32,2143.8,2310.54,2445.52,2532.86
795,985.8,1240.2,1812.6,2146.5,2313.45,2448.6,2536.05
796,987.04,1241.76,1814.88,2149.2,2316.36,2451.68,2539.24
797,988.28,1243.32,1817.16,2151.9,2319.27,2454.76,2542.43
798,989.52,1244.88,1819.44,2154.6,2322.18,2457.84,2545.62
799,990.76,1246.44,1821.72,2157.3,2325.09,2460.92,2548.81
800,992,1248,1824,2160,2328,2464,2552
801,993.24,1249.56,1826.28,2162.7,2330.91,2467.08,2555.19
802,994.48,1251.12,1828.56,2165.4,2333.82,2470.16,2558.38
