26,21.2,25,31.5,39.5,51.4,54.6,56.2,58.9,58.9,70.8,1.15
27,21.9,25.7,32.4,40.7,52.9,56.2,58,60.6,60.6,72.6,1.15
28,22.6,26.4,33.3,41.9,54.4,57.8,59.8,62.3,62.3,74.4,1.15
29,23.2,27.1,34.3,43.1,55.9,59.4,61.6,64,64,76,1.15
30,23.7,27.8,35.3,44.2,57.4,61,63.4,65.6,65.6,77.6,1.15
31,24.2,28.5,36.3,45.3,59,62.6,65.2,67.2,67.2,79.1,1.15
32,24.7,29.2,37.3,46.4,60.6,64.3,67,68.7,68.7,80.6,1.15
33,25.2,29.9,38.2,47.6,62.2,66.1,68.8,70.2,70.2,82.1,1.15
34,25.7,30.6,39.1,48.8,63.8,67.9,70.6,71.7,71.7,83.6,1.15
35,26.3,31.3,40,49.9,65.4,69.7,72.4,73.2,73.2,85.1,1.15
36,26.9,32,40.9,51,67,71.5,74.2,74.8,74.8,86.7,1.15
37,27.5,32.7,41.8,52.1,68.6,73.3,76,76.4,76.4,88.3,1.15
38,28.1,33.4,42.7,53.2,70.2,75.1,77.7,78,78,89.9,1.15
39,28.7,34.1,43.5,54.4,71.8,76.8,79.4,79.6,79.6,91.5,1.15
40,29.4,34.9,44.3,55.6,73.4,78.5,81.1,81.3,81.3,93.2,1.15
41,30.1,35.7,45.1,56.8,74.9,80.2,82.8,83,83,94.9,1.15
42,30.8,36.5,45.9,57.9,76.4,81.9,84.5,84.7,84.7,96.6,1.15
43,31.4,37.2,46.8,58.9,77.9,83.6,86.2,86.4,86.4,98.3,1.15
44,32,37.9,47.7,59.8,79.4,85.3,87.9,88.1,88.1,100,1.15
45,32.6,38.6,48.6,60.7,80.9,87,89.6,89.8,89.8,101.7,1.15
46,33.2,39.3,49.5,61.6,82.4,88.7,91.3,91.5,91.5,103.4,1.15
47,33.8,40,50.4,62.5,83.9,90.4,93,93.2,93.2,105.1,1.15
48,34.4,40.7,51.3,63.4,85.4,92.1,94.7,94.9,94.9,106.8,1.15
49,35,41.4,52.2,64.4,86.9,93.8,96.3,96.6,96.6,108.5,1.15
50,35.6,42.1,53.1,65.5,88.4,95.5,97.9,98.3,98.3,110.2,1.15
51,36.2,42.8,54,66.6,89.9,97.1,99.5,99.9,99.9,111.9,1.15
52,36.8,43.5,54.8,67.7,91.4,98.7,101.1,101.5,101.5,113.5,1.15
53,37.4,44.2,55.6,68.8,92.9,100.3,102.7,103.1,103.1,115.1,1.15
54,38,44.9,56.4,69.9,94.4,101.9,104.3,104.7,104.7,116.7,1.15
55,38.6,45.6,57.3,71,95.9,103.5,105.9,106.3,106.3,118.3,1.15
56,39.2,46.3,58.2,72.2,97.4,105.2,107.5,108,108,120,1.15
57,39.8,47,59.1,73.4,98.9,106.9,109.2,109.7,109.7,121.7,1.15
58,40.4,47.7,60,74.6,100.4,108.6,110.9,111.4,111.4,123.4,1.15
59,41,48.4,60.9,75.8,101.9,110.3,112.7,113.1,113.1,125.2,1.15
60,41.6,49.1,61.8,77,103.4,112,114.6,114.8,114.8,127,1.15
61,42.2,49.8,62.7,78.2,105,113.8,116.5,116.7,116.7,128.9,1.15
62,42.8,50.5,63.6,79.4,106.6,115.6,118.4,118.6,118.6,130.8,1.15
63,43.4,51.2,64.5,80.6,108.2,117.4,120.3,120.6,120.6,132.7,1.15
64,44,51.9,65.4,81.8,109.8,119.2,122.2,122.6,122.6,134.6,1.15
65,44.6,52.6,66.3,83,111.4,121,124.1,124.6,124.6,136.5,1.15
66,45.2,53.4,67.2,84.3,113,122.8,126,126.6,126.6,138.4,1.15
67,45.8,54.2,68.1,85.7,114.6,124.6,127.9,128.6,128.6,140.3,1.15
68,46.4,55,69,87.1,116.3,126.4,129.8,130.5,130.5,142.2,1.15
69,47,55.8,69.9,88.5,118,128.2,131.7,132.4,132.4,144.1,1.15
70,47.6,56.6,70.8,89.9,119.7,130,133.6,134.2,134.2,146,1.15
71,48.2,57.4,71.7,91.3,121.4,131.8,135.4,136,136,147.8,1.15
72,48.8,58.2,72.7,92.7,123.1,133.5,137.2,137.8,137.8,149.6,1.15
73,49.4,58.9,73.7,94,124.7,135.2,139,139.6,139.6,151.4,1.15
74,50,59.6,74.7,95.3,126.3,136.9,140.8,141.4,141.4,153.2,1.15
75,50.6,60.3,75.7,96.6,127.9,138.6,142.6,143.2,143.2,155,1.15
76,51.2,61,76.7,97.9,129.5,140.3,144.4,145,145,156.8,1.15
77,51.9,61.7,77.7,99.2,131.1,142,146.2,146.7,146.7,158.6,1.15
78,52.6,62.4,78.7,100.5,132.7,143.7,148,148.4,148.4,160.4,1.15
79,53.3,63.2,79.7,101.8,134.3,145.4,149.8,150.1,150.1,162.2,1.15
80,54,64,80.7,103.1,135.9,147.1,151.6,151.8,151.8,164,1.15
81,54.7,64.8,81.7,104.3,137.5,148.8,153.4,153.6,153.6,165.8,1.15
82,55.4,65.6,82.6,105.5,139.1,150.5,155.2,155.4,155.4,167.6,1.15
83,56,66.3,83.5,106.7,140.7,152.2,157,157.2,157.2,169.4,1.15
84,56.6,67,84.4,107.9,142.3,153.9,158.8,159,159,171.2,1.15
85,57.2,67.7,85.3,109.1,143.9,155.6,160.6,160.8,160.8,172.9,1.15
86,57.8,68.4,86.2,110.3,145.5,157.3,162.3,162.6,162.6,174.6,1.15
87,58.4,69.1,87.1,111.5,147.1,159,164,164.4,164.4,176.3,1.15
88,59,69.8,88,112.7,148.7,160.7,165.7,166.2,166.2,178,1.15
89,59.6,70.5,88.9,113.9,150.3,162.4,167.4,168,168,179.7,1.15
90,60.2,71.2,89.9,115.1,151.8,164.1,169.1,169.8,169.8,181.4,1.15
91,60.9,72,90.9,116.3,153.3,165.8,170.8,171.6,171.6,183.1,1.15
92,61.6,72.8,91.9,117.5,154.8,167.5,172.5,173.3,173.3,184.8,1.15
93,62.2,73.6,92.9,118.7,156.3,169.2,174.2,175,175,186.5,1.15
94,62.8,74.3,93.9,119.9,157.8,170.9,175.9,176.7,176.7,188.2,1.15
95,63.4,75,94.8,121,159.3,172.6,177.6,178.4,178.4,189.9,1.15
96,64,75.7,95.7,122.1,160.8,174.3,179.4,180.1,180.1,191.6,1.15
97,64.6,76.4,96.6,123.2,162.3,176,181.2,181.8,181.8,193.3,1.15
98,65.2,77.1,97.5,124.3,163.8,177.6,183,183.5,183.5,195,1.15
99,65.8,77.8,98.4,125.4,165.3,179.2,184.8,185.2,185.2,196.7,1.15
100,66.4,78.5,99.3,126.5,166.8,180.8,186.6,186.9,186.9,198.4,1.15
101,67,79.2,100.2,127.7,168.4,182.4,188.4,188.6,188.6,200.1,1.15
102,67.6,79.9,101.1,128.9,170,184,190.2,190.4,190.4,201.8,1.15
103,68.2,80.6,102,130.1,171.6,185.7,192,192.2,192.2,203.5,1.15
104,68.8,81.3,102.9,131.3,173.2,187.5,193.8,194,194,205.2,1.15
105,69.4,82,103.8,132.5,174.9,189.3,195.6,195.8,195.8,206.9,1.15
106,70,82.8,104.7,133.7,176.6,191.1,197.4,197.6,197.6,208.6,1.15
107,70.6,83.6,105.6,134.9,178.3,192.9,199.2,199.4,199.4,210.4,1.15
108,71.2,84.4,106.5,136.1,180,194.7,201,201.2,201.2,212.2,1.15
109,71.8,85.2,107.4,137.3,181.7,196.5,202.8,203,203,214,1.15
110,72.4,86,108.3,138.5,183.4,198.3,204.6,204.8,204.8,215.8,1.15
111,73,86.8,109.2,139.7,185.1,200.1,206.4,206.6,206.6,217.6,1.15
112,73.6,87.6,110.1,140.9,186.8,201.9,208.2,208.4,208.4,219.4,1.15
113,74.3,88.4,111,142.1,188.5,203.7,210,210.2,210.2,221.2,1.15
114,75,89.2,112,143.3,190.2,205.5,211.8,212,212,223,1.15
115,75.7,90,113,144.6,191.9,207.3,213.6,213.8,213.8,224.8,1.15
116,76.4,90.8,114,145.9,193.5,209.1,215.4,215.6,215.6,226.7,1.15
117,77.1,91.6,115,147.2,195.1,210.9,217.2,217.4,217.4,228.6,1.15
118,77.8,92.4,116,148.5,196.7,212.7,219,219.2,219.2,230.5,1.15
119,78.5,93.2,117,149.8,198.3,214.5,220.8,221,221,232.4,1.15
120,79.2,94,118,151.1,199.9,216.3,222.6,222.9,222.9,234.3,1.15
121,79.9,94.8,119,152.4,201.5,218.1,224.4,224.8,224.8,236.2,1.15
122,80.6,95.5,120,153.7,203.1,219.9,226.2,226.7,226.7,238.1,1.15
123,81.3,96.2,121,155,204.7,221.7,228,228.6,228.6,240,1.15
124,82,96.9,122,156.3,206.3,223.5,229.8,230.5,230.5,241.9,1.15
125,82.7,97.6,123,157.6,207.9,225.3,231.6,232.4,232.4,243.8,1.15
126,83.4,98.3,124,158.9,209.5,227.1,233.5,234.3,234.3,245.7,1.15
127,84,99,125,160.1,211.1,228.9,235.4,236.2,236.2,247.6,1.15
128,84.6,99.7,126,161.3,212.7,230.7,237.3,238.1,238.1,249.5,1.15
129,85.2,100.4,127,162.5,214.3,232.5,239.2,240,240,251.4,1.15
130,85.8,101.2,128,163.7,215.9,234.3,241.1,241.9,241.9,253.3,1.15
131,86.4,102,129,164.9,217.5,236.1,243,243.8,243.8,255.2,1.15
132,87,102.8,130,166.1,219.1,237.9,244.9,245.7,245.7,257.1,1.15
133,87.6,103.6,131,167.3,220.7,239.7,246.8,247.6,247.6,259,1.15
134,88.2,104.4,132,168.5,222.3,241.5,248.7,249.5,249.5,260.9,1.15
135,88.8,105.2,133,169.7,223.9,243.3,250.6,251.4,251.4,262.8,1.15
136,89.4,106,134,170.9,225.6,245.1,252.5,253.3,253.3,264.7,1.15
137,90,106.8,135,172.1,227.3,246.9,254.4,255.2,255.2,266.6,1.15
138,90.6,107.6,136,173.3,229,248.7,256.3,257.1,257.1,268.5,1.15
139,91.3,108.4,137,174.5,230.7,250.5,258.2,259,259,270.4,1.15
140,92,109.2,138,175.7,232.4,252.3,260.1,260.9,260.9,272.3,1.15
141,92.7,110,139,176.9,234.1,254.1,262,262.8,262.8,274.1,1.15
142,93.4,110.8,140,178.1,235.8,255.9,263.9,264.7,264.7,275.9,1.15
143,94.1,111.6,141,179.3,237.5,257.7,265.8,266.6,266.6,277.7,1.15
144,94.8,112.4,142,180.5,239.2,259.5,267.7,268.5,268.5,279.5,1.15
145,95.5,113.2,143,181.7,240.9,261.3,269.6,270.4,270.4,281.3,1.15
146,96.2,114,144,182.9,242.6,263.1,271.5,272.3,272.3,283.1,1.15
147,96.9,114.8,145,184.1,244.3,264.9,273.4,274.2,274.2,284.9,1.15
148,97.6,115.6,146,185.3,246,266.7,275.3,276.1,276.1,286.7,1.15
149,98.3,116.4,147,186.5,247.7,268.5,277.2,278,278,288.5,1.15
150,99,117.2,148,187.7,249.4,270.3,279.1,279.9,279.9,290.3,1.15
151,122.31,140.43,190.26,253.68,300.49,335.22,360.89
152,123.12,141.36,191.52,255.36,302.48,337.44,363.28
153,123.93,142.29,192.78,257.04,304.47,339.66,365.67
154,124.74,143.22,194.04,258.72,306.46,341.88,368.06
155,125.55,144.15,195.3,260.4,308.45,344.1,370.45
156,126.36,145.08,196.56,262.08,310.44,346.32,372.84
157,127.17,146.01,197.82,263.76,312.43,348.54,375.23
158,127.98,146.94,199.08,265.44,314.42,350.76,377.62
159,128.79,147.87,200.34,267.12,316.41,352.98,380.01
160,129.6,148.8,201.6,268.8,318.4,355.2,382.4
161,130.41,149.73,202.86,270.48,320.39,357.42,384.79
162,131.22,150.66,204.12,272.16,322.38,359.64,387.18
163,132.03,151.59,205.38,273.84,324.37,361.86,389.57
164,132.84,152.52,206.64,275.52,326.36,364.08,391.96
165,133.65,153.45,207.9,277.2,328.35,366.3,394.35
166,134.46,154.38,209.16,278.88,330.34,368.52,396.74
167,135.27,155.31,210.42,280.56,332.33,370.74,399.13
168,136.08,156.24,211.68,282.24,334.32,372.96,401.52
169,136.89,157.17,212.94,283.92,336.31,375.18,403.91
170,137.7,158.1,214.2,285.6,338.3,377.4,406.3
171,138.51,159.03,215.46,287.28,340.29,379.62,408.69
172,139.32,159.96,216.72,288.96,342.28,381.84,411.08
173,140.13,160.89,217.98,290.64,344.27,384.06,413.47
174,140.94,161.82,219.24,292.32,346.26,386.28,415.86
175,141.75,162.75,220.5,294,348.25,388.5,418.25
176,142.56,163.68,221.76,295.68,350.24,390.72,420.64
177,143.37,164.61,223.02,297.36,352.23,392.94,423.03
178,144.18,165.54,224.28,299.04,354.22,395.16,425.42
179,144.99,166.47,225.54,300.72,356.21,397.38,427.81
180,145.8,167.4,226.8,302.4,358.2,399.6,430.2
181,146.61,168.33,228.06,304.08,360.19,401.82,432.59
182,147.42,169.26,229.32,305.76,362.18,404.04,434.98
183,148.23,170.19,230.58,307.44,364.17,406.26,437.37
184,149.04,171.12,231.84,309.12,366.16,408.48,439.76
185,149.85,172.05,233.1,310.8,368.15,410.7,442.15
186,150.66,172.98,234.36,312.48,370.14,412.92,444.54
187,151.47,173.91,235.62,314.16,372.13,415.14,446.93
188,152.28,174.84,236.88,315.84,374.12,417.36,449.32
189,153.09,175.77,238.14,317.52,376.11,419.58,451.71
190,153.9,176.7,239.4,319.2,378.1,421.8,454.1
191,154.71,177.63,240.66,320.88,380.09,424.02,456.49
192,155.52,178.56,241.92,322.56,382.08,426.24,458.88
193,156.33,179.49,243.18,324.24,384.07,428.46,461.27
194,157.14,180.42,244.44,325.92,386.06,430.68,463.66
195,157.95,181.35,245.7,327.6,388.05,432.9,466.05
196,158.76,182.28,246.96,329.28,390.04,435.12,468.44
197,159.57,183.21,248.22,330.96,392.03,437.34,470.83
198,160.38,184.14,249.48,332.64,394.02,439.56,473.22
199,161.19,185.07,250.74,334.32,396.01,441.78,475.61
200,162,186,252,336,398,444,478
201,162.81,186.93,253.26,337.68,399.99,446.22,480.39
202,163.62,187.86,254.52,339.36,401.98,448.44,482.78
203,164.43,188.79,255.78,341.04,403.97,450.66,485.17
204,165.24,189.72,257.04,342.72,405.96,452.88,487.56
205,166.05,190.65,258.3,344.4,407.95,455.1,489.95
206,166.86,191.58,259.56,346.08,409.94,457.32,492.34
207,167.67,192.51,260.82,347.76,411.93,459.54,494.73
208,168.48,193.44,262.08,349.44,413.92,461.76,497.12
209,169.29,194.37,263.34,351.12,415.91,463.98,499.51
210,170.1,195.3,264.6,352.8,417.9,466.2,501.9
211,170.91,196.23,265.86,354.48,419.89,468.42,504.29
212,171.72,197.16,267.12,356.16,421.88,470.64,506.68
213,172.53,198.09,268.38,357.84,423.87,472.86,509.07
214,173.34,199.02,269.64,359.52,425.86,475.08,511.46
215,174.15,199.95,270.9,361.2,427.85,477.3,513.85
216,174.96,200.88,272.16,362.88,429.84,479.52,516.24
217,175.77,201.81,273.42,364.56,431.83,481.74,518.63
218,176.58,202.74,274.68,366.24,433.82,483.96,521.02
219,177.39,203.67,275.94,367.92,435.81,486.18,523.41
220,178.2,204.6,277.2,369.6,437.8,488.4,525.8
221,179.01,205.53,278.46,371.28,439.79,490.62,528.19
222,179.82,206.46,279.72,372.96,441.78,492.84,530.58
223,180.63,207.39,280.98,374.64,443.77,495.06,532.97
224,181.44,208.32,282.24,376.32,445.76,497.28,535.36
225,182.25,209.25,283.5,378,447.75,499.5,537.75
226,183.06,210.18,284.76,379.68,449.74,501.72,540.14
227,183.87,211.11,286.02,381.36,451.73,503.94,542.53
228,184.68,212.04,287.28,383.04,453.72,506.16,544.92
229,185.49,212.97,288.54,384.72,455.71,508.38,547.31
230,186.3,213.9,289.8,386.4,457.7,510.6,549.7
231,187.11,214.83,291.06,388.08,459.69,512.82,552.09
232,187.92,215.76,292.32,389.76,461.68,515.04,554.48
233,188.73,216.69,293.58,391.44,463.67,517.26,556.87
234,189.54,217.62,294.84,393.12,465.66,519.48,559.26
235,190.35,218.55,296.1,394.8,467.65,521.7,561.65
236,191.16,219.48,297.36,396.48,469.64,523.92,564.04
237,191.97,220.41,298.62,398.16,471.63,526.14,566.43
238,192.78,221.34,299.88,399.84,473.62,528.36,568.82
239,193.59,222.27,301.14,401.52,475.61,530.58,571.21
240,194.4,223.2,302.4,403.2,477.6,532.8,573.6
241,195.21,224.13,303.66,404.88,479.59,535.02,575.99
242,196.02,225.06,304.92,406.56,481.58,537.24,578.38
243,196.83,225.99,306.18,408.24,483.57,539.46,580.77
244,197.64,226.92,307.44,409.92,485.56,541.68,583.16
245,198.45,227.85,308.7,411.6,487.55,543.9,585.55
246,199.26,228.78,309.96,413.28,489.54,546.12,587.94
247,200.07,229.71,311.22,414.96,491.53,548.34,590.33
248,200.88,230.64,312.48,416.64,493.52,550.56,592.72
249,201.69,231.57,313.74,418.32,495.51,552.78,595.11
250,202.5,232.5,315,420,497.5,555,597.5
251,203.31,233.43,316.26,421.68,499.49,557.22,599.89
252,204.12,234.36,317.52,423.36,501.48,559.44,602.28
253,204.93,235.29,318.78,425.04,503.47,561.66,604.67
254,205.74,236.22,320.04,426.72,505.46,563.88,607.06
255,206.55,237.15,321.3,428.4,507.45,566.1,609.45
256,207.36,238.08,322.56,430.08,509.44,568.32,611.84
257,208.17,239.01,323.82,431.76,511.43,570.54,614.23
258,208.98,239.94,325.08,433.44,513.42,572.76,616.62
259,209.79,240.87,326.34,435.12,515.41,574.98,619.01
260,210.6,241.8,327.6,436.8,517.4,577.2,621.4
261,211.41,242.73,328.86,438.48,519.39,579.42,623.79
262,212.22,243.66,330.12,440.16,521.38,581.64,626.18
263,213.03,244.59,331.38,441.84,523.37,583.86,628.57
264,213.84,245.52,332.64,443.52,525.36,586.08,630.96
265,214.65,246.45,333.9,445.2,527.35,588.3,633.35
266,215.46,247.38,335.16,446.88,529.34,590.52,635.74
267,216.27,248.31,336.42,448.56,531.33,592.74,638.13
268,217.08,249.24,337.68,450.24,533.32,594.96,640.52
269,217.89,250.17,338.94,451.92,535.31,597.18,642.91
270,218.7,251.1,340.2,453.6,537.3,599.4,645.3
271,219.51,252.03,341.46,455.28,539.29,601.62,647.69
272,220.32,252.96,342.72,456.96,541.28,603.84,650.08
273,221.13,253.89,343.98,458.64,543.27,606.06,652.47
274,221.94,254.82,345.24,460.32,545.26,608.28,654.86
275,222.75,255.75,346.5,462,547.25,610.5,657.25
276,223.56,256.68,347.76,463.68,549.24,612.72,659.64
277,224.37,257.61,349.02,465.36,551.23,614.94,662.03
278,225.18,258.54,350.28,467.04,553.22,617.16,664.42
279,225.99,259.47,351.54,468.72,555.21,619.38,666.81
280,226.8,260.4,352.8,470.4,557.2,621.6,669.2
281,227.61,261.33,354.06,472.08,559.19,623.82,671.59
282,228.42,262.26,355.32,473.76,561.18,626.04,673.98
283,229.23,263.19,356.58,475.44,563.17,628.26,676.37
284,230.04,264.12,357.84,477.12,565.16,630.48,678.76
285,230.85,265.05,359.1,478.8,567.15,632.7,681.15
286,231.66,265.98,360.36,480.48,569.14,634.92,683.54
287,232.47,266.91,361.62,482.16,571.13,637.14,685.93
288,233.28,267.84,362.88,483.84,573.12,639.36,688.32
289,234.09,268.77,364.14,485.52,575.11,641.58,690.71
290,234.9,269.7,365.4,487.2,577.1,643.8,693.1
291,235.71,270.63,366.66,488.88,579.09,646.02,695.49
292,236.52,271.56,367.92,490.56,581.08,648.24,697.88
293,237.33,272.49,369.18,492.24,583.07,650.46,700.27
294,238.14,273.42,370.44,493.92,585.06,652.68,702.66
295,238.95,274.35,371.7,495.6,587.05,654.9,705.05
296,239.76,275.28,372.96,497.28,589.04,657.12,707.44
297,240.57,276.21,374.22,498.96,591.03,659.34,709.83
298,241.38,277.14,375.48,500.64,593.02,661.56,712.22
299,242.19,278.07,376.74,502.32,595.01,663.78,714.61
300,243,279,378,504,597,666,717
301,243.81,279.93,379.26,505.68,598.99,668.22,719.39
302,244.62,280.86,380.52,507.36,600.98,670.44,721.78
303,245.43,281.79,381.78,509.04,602.97,672.66,724.17
304,246.24,282.72,383.04,510.72,604.96,674.88,726.56
305,247.05,283.65,384.3,512.4,606.95,677.1,728.95
306,247.86,284.58,385.56,514.08,608.94,679.32,731.34
307,248.67,285.51,386.82,515.76,610.93,681.54,733.73
308,249.48,286.44,388.08,517.44,612.92,683.76,736.12
309,250.29,287.37,389.34,519.12,614.91,685.98,738.51
310,251.1,288.3,390.6,520.8,616.9,688.2,740.9
311,251.91,289.23,391.86,522.48,618.89,690.42,743.29
312,252.72,290.16,393.12,524.16,620.88,692.64,745.68
313,253.53,291.09,394.38,525.84,622.87,694.86,748.07
314,254.34,292.02,395.64,527.52,624.86,697.08,750.46
315,255.15,292.95,396.9,529.2,626.85,699.3,752.85
316,255.96,293.88,398.16,530.88,628.84,701.52,755.24
317,256.77,294.81,399.42,532.56,630.83,703.74,757.63
318,257.58,295.74,400.68,534.24,632.82,705.96,760.02
319,258.39,296.67,401.94,535.92,634.81,708.18,762.41
320,259.2,297.6,403.2,537.6,636.8,710.4,764.8
321,260.01,298.53,404.46,539.28,638.79,712.62,767.19
322,260.82,299.46,405.72,540.96,640.78,714.84,769.58
323,261.63,300.39,406.98,542.64,642.77,717.06,771.97
324,262.44,301.32,408.24,544.32,644.76,719.28,774.36
325,263.25,302.25,409.5,546,646.75,721.5,776.75
326,264.06,303.18,410.76,547.68,648.74,723.72,779.14
327,264.87,304.11,412.02,549.36,650.73,725.94,781.53
328,265.68,305.04,413.28,551.04,652.72,728.16,783.92
329,266.49,305.97,414.54,552.72,654.71,730.38,786.31
330,267.3,306.9,415.8,554.4,656.7,732.6,788.7
331,268.11,307.83,417.06,556.08,658.69,734.82,791.09
332,268.92,308.76,418.32,557.76,660.68,737.04,793.48
333,269.73,309.69,419.58,559.44,662.67,739.26,795.87
334,270.54,310.62,420.84,561.12,664.66,741.48,798.26
335,271.35,311.55,422.1,562.8,666.65,743.7,800.65
336,272.16,312.48,423.36,564.48,668.64,745.92,803.04
337,272.97,313.41,424.62,566.16,670.63,748.14,805.43
338,273.78,314.34,425.88,567.84,672.62,750.36,807.82
339,274.59,315.27,427.14,569.52,674.61,752.58,810.21
340,275.4,316.2,428.4,571.2,676.6,754.8,812.6
341,276.21,317.13,429.66,572.88,678.59,757.02,814.99
342,277.02,318.06,430.92,574.56,680.58,759.24,817.38
343,277.83,318.99,432.18,576.24,682.57,761.46,819.77
344,278.64,319.92,433.44,577.92,684.56,763.68,822.16
345,279.45,320.85,434.7,579.6,686.55,765.9,824.55
346,280.26,321.78,435.96,581.28,688.54,768.12,826.94
347,281.07,322.71,437.22,582.96,690.53,770.34,829.33
348,281.88,323.64,438.48,584.64,692.52,772.56,831.72
349,282.69,324.57,439.74,586.32,694.51,774.78,834.11
350,283.5,325.5,441,588,696.5,777,836.5
351,284.31,326.43,442.26,589.68,698.49,779.22,838.89
352,285.12,327.36,443.52,591.36,700.48,781.44,841.28
353,285.93,328.29,444.78,593.04,702.47,783.66,843.67
354,286.74,329.22,446.04,594.72,704.46,785.88,846.06
355,287.55,330.15,447.3,596.4,706.45,788.1,848.45
356,288.36,331.08,448.56,598.08,708.44,790.32,850.84
357,289.17,332.01,449.82,599.76,710.43,792.54,853.23
358,289.98,332.94,451.08,601.44,712.42,794.76,855.62
359,290.79,333.87,452.34,603.12,714.41,796.98,858.01
360,291.6,334.8,453.6,604.8,716.4,799.2,860.4
361,292.41,335.73,454.86,606.48,718.39,801.42,862.79
362,293.22,336.66,456.12,608.16,720.38,803.64,865.18
363,294.03,337.59,457.38,609.84,722.37,805.86,867.57
364,294.84,338.52,458.64,611.52,724.36,808.08,869.96
365,295.65,339.45,459.9,613.2,726.35,810.3,872.35
366,296.46,340.38,461.16,614.88,728.34,812.52,874.74
367,297.27,341.31,462.42,616.56,730.33,814.74,877.13
368,298.08,342.24,463.68,618.24,732.32,816.96,879.52
369,298.89,343.17,464.94,619.92,734.31,819.18,881.91
370,299.7,344.1,466.2,621.6,736.3,821.4,884.3
371,300.51,345.03,467.46,623.28,738.29,823.62,886.69
372,301.32,345.96,468.72,624.96,740.28,825.84,889.08
373,302.13,346.89,469.98,626.64,742.27,828.06,891.47
374,302.94,347.82,471.24,628.32,744.26,830.28,893.86
375,303.75,348.75,472.5,630,746.25,832.5,896.25
376,304.56,349.68,473.76,631.68,748.24,834.72,898.64
377,305.37,350.61,475.02,633.36,750.23,836.94,901.03
378,306.18,351.54,476.28,635.04,752.22,839.16,903.42
379,306.99,352.47,477.54,636.72,754.21,841.38,905.81
380,307.8,353.4,478.8,638.4,756.2,843.6,908.2
381,308.61,354.33,480.06,640.08,758.19,845.82,910.59
382,309.42,355.26,481.32,641.76,760.18,848.04,912.98
383,310.23,356.19,482.58,643.44,762.17,850.26,915.37
384,311.04,357.12,483.84,645.12,764.16,852.48,917.76
385,311.85,358.05,485.1,646.8,766.15,854.7,920.15
386,312.66,358.98,486.36,648.48,768.14,856.92,922.54
387,313.47,359.91,487.62,650.16,770.13,859.14,924.93
388,314.28,360.84,488.88,651.84,772.12,861.36,927.32
389,315.09,361.77,490.14,653.52,774.11,863.58,929.71
390,315.9,362.7,491.4,655.2,776.1,865.8,932.1
391,316.71,363.63,492.66,656.88,778.09,868.02,934.49
392,317.52,364.56,493.92,658.56,780.08,870.24,936.88
393,318.33,365.49,495.18,660.24,782.07,872.46,939.27
394,319.14,366.42,496.44,661.92,784.06,874.68,941.66
395,319.95,367.35,497.7,663.6,786.05,876.9,944.05
396,320.76,368.28,498.96,665.28,788.04,879.12,946.44
397,321.57,369.21,500.22,666.96,790.03,881.34,948.83
398,322.38,370.14,501.48,668.64,792.02,883.56,951.22
399,323.19,371.07,502.74,670.32,794.01,885.78,953.61
